Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2000-12-29 00:00:00+07:00,67.59048461914062,67.59048461914062,67.59048461914062,67.59048461914062,0,0.0,0.0
2001-01-01 00:00:00+07:00,67.59048461914062,67.59048461914062,67.59048461914062,67.59048461914062,0,0.0,0.0
2001-01-02 00:00:00+07:00,66.74561854451804,66.74561854451804,63.366092456875236,64.21097564697266,53745625,0.0,0.0
2001-01-03 00:00:00+07:00,64.21099114929623,64.21099114929623,59.98658752441406,59.98658752441406,73660039,0.0,0.0
2001-01-04 00:00:00+07:00,61.67633232825561,65.90074157714844,61.67633232825561,65.90074157714844,205517008,0.0,0.0
2001-01-05 00:00:00+07:00,66.74563005500455,66.74563005500455,64.21098672035224,65.05587005615234,206920981,0.0,0.0
2001-01-08 00:00:00+07:00,65.05587005615234,65.05587005615234,63.36610338455212,65.05587005615234,69079335,0.0,0.0
2001-01-09 00:00:00+07:00,64.21097520849258,67.59050127305747,64.21097520849258,65.90074157714844,265460817,0.0,0.0
2001-01-10 00:00:00+07:00,65.90074157714844,66.74561808872954,65.05585839282051,65.90074157714844,97611683,0.0,0.0
2001-01-11 00:00:00+07:00,65.05585883707008,65.05585883707008,63.366092456875236,64.21097564697266,112977743,0.0,0.0
2001-01-12 00:00:00+07:00,64.21097974054233,64.21097974054233,63.36609649658203,63.36609649658203,18769237,0.0,0.0
2001-01-15 00:00:00+07:00,64.21097520849258,65.90074157714844,64.21097520849258,65.90074157714844,60771958,0.0,0.0
2001-01-16 00:00:00+07:00,65.90074233384401,70.1251449584961,65.90074233384401,70.1251449584961,434681575,0.0,0.0
2001-01-17 00:00:00+07:00,70.12514640795291,70.97002961944547,66.74562023472974,68.43538665771484,324925852,0.0,0.0
2001-01-18 00:00:00+07:00,68.43538524318464,70.1251449584961,68.43538524318464,70.1251449584961,154139374,0.0,0.0
2001-01-19 00:00:00+07:00,70.12514640795291,70.12514640795291,67.5905034462223,68.43538665771484,111463781,0.0,0.0
2001-01-22 00:00:00+07:00,69.28026132274493,71.81491088867188,68.43538480684948,71.81491088867188,282709624,0.0,0.0
2001-01-23 00:00:00+07:00,70.97002410888672,71.81490725477722,69.28025781710569,70.97002410888672,228608153,0.0,0.0
2001-01-24 00:00:00+07:00,70.97002770002956,71.81491088867188,70.97002770002956,71.81491088867188,24805673,0.0,0.0
2001-01-25 00:00:00+07:00,71.81491088867188,71.81491088867188,70.97002770002956,71.81491088867188,55272526,0.0,0.0
2001-01-26 00:00:00+07:00,70.97002410888672,71.81490725477722,70.97002410888672,70.97002410888672,55971277,0.0,0.0
2001-01-29 00:00:00+07:00,70.97002815252527,70.97002815252527,68.43538524318464,70.1251449584961,160124050,0.0,0.0
2001-01-30 00:00:00+07:00,70.12516449631971,70.12516449631971,69.28028106689453,69.28028106689453,24999770,0.0,0.0
2001-01-31 00:00:00+07:00,70.12514451138725,72.65978740456733,70.12514451138725,71.81491088867188,267828808,0.0,0.0
2001-02-01 00:00:00+07:00,72.65981618374656,74.34958323031594,70.97005580992665,73.50469970703125,429279192,0.0,0.0
2001-02-02 00:00:00+07:00,73.50467477568455,84.48813016201457,73.50467477568455,82.79837036132812,1024667110,0.0,0.0
2001-02-05 00:00:00+07:00,84.48812876023402,90.40229797363281,84.48812876023402,90.40229797363281,1276761072,0.0,0.0
2001-02-06 00:00:00+07:00,88.71254022665819,88.71254022665819,86.17789717343184,87.02277374267578,345377269,0.0,0.0
2001-02-07 00:00:00+07:00,86.17789143965702,86.17789143965702,81.95348218351585,83.64324188232422,323088395,0.0,0.0
2001-02-08 00:00:00+07:00,84.48814662248039,84.48814662248039,80.26374296136807,81.1086196899414,241243907,0.0,0.0
2001-02-09 00:00:00+07:00,80.26375579701957,80.26375579701957,75.19446125116335,76.03934478759766,327300312,0.0,0.0
2001-02-12 00:00:00+07:00,75.19446008085114,75.19446008085114,72.65981618374656,73.50469970703125,224978528,0.0,0.0
2001-02-13 00:00:00+07:00,73.5046886945558,74.34957209126003,71.81492857389583,72.65980529785156,195896237,0.0,0.0
2001-02-14 00:00:00+07:00,72.65978372792122,72.65978372792122,70.1251409629962,70.97002410888672,123264915,0.0,0.0
2001-02-15 00:00:00+07:00,71.81493635407125,78.57398424171089,71.81493635407125,76.88422393798828,559292234,0.0,0.0
2001-02-16 00:00:00+07:00,76.88420682647573,76.88420682647573,73.50468029843591,74.34956359863281,356576700,0.0,0.0
2001-02-19 00:00:00+07:00,72.65979699823903,76.03932352627885,72.65979699823903,74.34956359863281,180206681,0.0,0.0
2001-02-20 00:00:00+07:00,75.19444274902344,76.03932607756805,74.34956609322678,75.19444274902344,83429618,0.0,0.0
2001-02-21 00:00:00+07:00,75.19446125116335,76.88422832403195,75.19446125116335,76.03934478759766,235776824,0.0,0.0
2001-02-22 00:00:00+07:00,75.19444022608197,76.03932352627885,73.50468029843591,74.34956359863281,150936763,0.0,0.0
2001-02-23 00:00:00+07:00,74.34956359863281,74.34956359863281,72.65979699823903,74.34956359863281,141134834,0.0,0.0
2001-02-26 00:00:00+07:00,73.50467059320964,73.50467059320964,70.97002770002956,71.81491088867188,191140846,0.0,0.0
2001-02-27 00:00:00+07:00,71.81491088867188,72.65978740456733,70.97002770002956,71.81491088867188,58313388,0.0,0.0
2001-02-28 00:00:00+07:00,70.9700479257449,70.9700479257449,68.4354043102181,69.28028106689453,156507364,0.0,0.0
2001-03-01 00:00:00+07:00,69.28024389870244,69.28024389870244,66.74560164298713,67.59048461914062,157225525,0.0,0.0
2001-03-02 00:00:00+07:00,67.59050394526973,68.43538716300039,65.9007441825555,66.74562072753906,165765820,0.0,0.0
2001-03-05 00:00:00+07:00,66.74562072753906,66.74562072753906,66.74562072753906,66.74562072753906,0,0.0,0.0
2001-03-06 00:00:00+07:00,66.74562072753906,66.74562072753906,65.9007441825555,66.74562072753906,47948577,0.0,0.0
2001-03-07 00:00:00+07:00,66.74562072753906,67.59050394526973,65.9007441825555,66.74562072753906,168133811,0.0,0.0
2001-03-08 00:00:00+07:00,66.74561808872954,66.74561808872954,65.05585839282051,65.90074157714844,45308849,0.0,0.0
2001-03-09 00:00:00+07:00,65.055868239458,65.055868239458,60.831458351172685,62.52122497558594,239904633,0.0,0.0
2001-03-12 00:00:00+07:00,59.98657471359309,59.98657471359309,53.227522349956594,54.91728210449219,889931026,0.0,0.0
2001-03-13 00:00:00+07:00,54.07240714517099,54.07240714517099,46.468474212680384,48.15823745727539,1020073466,0.0,0.0
2001-03-14 00:00:00+07:00,48.15823745727539,48.15823745727539,48.15823745727539,48.15823745727539,0,0.0,0.0
2001-03-15 00:00:00+07:00,49.0031046376149,49.847984313964844,46.46845893581962,49.847984313964844,467872264,0.0,0.0
2001-03-16 00:00:00+07:00,50.69288065598098,50.69288065598098,47.3133575031648,48.15823745727539,243928923,0.0,0.0
2001-03-19 00:00:00+07:00,47.31335865281073,48.15823862745067,44.77871205614307,46.468475341796875,323392481,0.0,0.0
2001-03-20 00:00:00+07:00,46.46847229597036,46.46847229597036,43.93382920181255,45.623592376708984,314127555,0.0,0.0
2001-03-21 00:00:00+07:00,43.933831013974796,48.15823745727539,42.24406776937979,48.15823745727539,949861895,0.0,0.0
2001-03-22 00:00:00+07:00,47.31335555160542,47.31335555160542,44.77870912107392,45.623592376708984,360542761,0.0,0.0
2001-03-23 00:00:00+07:00,44.77872255976376,48.158249923797705,44.77872255976376,47.31336975097656,405178740,0.0,0.0
2001-03-26 00:00:00+07:00,47.31336975097656,47.31336975097656,47.31336975097656,47.31336975097656,0,0.0,0.0
2001-03-27 00:00:00+07:00,47.31335865281073,49.00312193846453,45.62359536715693,46.468475341796875,215260708,0.0,0.0
2001-03-28 00:00:00+07:00,46.46848624178073,48.158249923797705,46.46848624178073,47.31336975097656,185634944,0.0,0.0
2001-03-29 00:00:00+07:00,46.46847028672958,49.003116607666016,46.46847028672958,49.003116607666016,242576710,0.0,0.0
2001-03-30 00:00:00+07:00,49.00313343299354,49.848013605814685,47.31336975097656,47.31336975097656,335277724,0.0,0.0
2001-04-02 00:00:00+07:00,47.31335555160542,47.31335555160542,45.623592376708984,45.623592376708984,172695104,0.0,0.0
2001-04-03 00:00:00+07:00,45.62359655941104,45.62359655941104,43.93383322959967,44.77871322631836,111269684,0.0,0.0
2001-04-04 00:00:00+07:00,43.93382347083144,43.93382347083144,42.24406051635742,42.24406051635742,208357303,0.0,0.0
2001-04-05 00:00:00+07:00,42.24406051635742,44.77870327988182,41.39918070730704,42.24406051635742,228194078,0.0,0.0
2001-04-06 00:00:00+07:00,43.088951110839844,43.93383106594995,42.244067819355905,43.088951110839844,151965480,0.0,0.0
2001-04-09 00:00:00+07:00,43.08894366178106,43.08894366178106,42.24406051635742,42.24406051635742,60105556,0.0,0.0
2001-04-10 00:00:00+07:00,43.08895323288099,45.62359655941104,43.08895323288099,44.77871322631836,305444923,0.0,0.0
2001-04-11 00:00:00+07:00,45.62359655941104,47.31335988922242,43.93383322959967,44.77871322631836,294174322,0.0,0.0
2001-04-12 00:00:00+07:00,44.77871408892194,45.6235974382902,43.933834075927734,43.933834075927734,94033817,0.0,0.0
2001-04-13 00:00:00+07:00,43.933834075927734,43.933834075927734,43.933834075927734,43.933834075927734,0,0.0,0.0
2001-04-16 00:00:00+07:00,43.93383106594995,43.93383106594995,43.088951110839844,43.088951110839844,26720769,0.0,0.0
2001-04-17 00:00:00+07:00,43.08894366178106,43.08894366178106,42.24406051635742,42.24406051635742,46143469,0.0,0.0
2001-04-18 00:00:00+07:00,42.244067819355905,43.088951110839844,42.244067819355905,43.088951110839844,49430188,0.0,0.0
2001-04-19 00:00:00+07:00,43.93382347083144,43.93382347083144,41.39918070730704,42.24406051635742,171685797,0.0,0.0
2001-04-20 00:00:00+07:00,40.554299312830565,40.554299312830565,38.019656439872,38.86453628540039,259307923,0.0,0.0
2001-04-23 00:00:00+07:00,38.019656439872,39.709419467302176,37.17477659434362,38.86453628540039,217479890,0.0,0.0
2001-04-24 00:00:00+07:00,38.86454354026619,40.55430688312542,38.86454354026619,39.70942687988281,170456512,0.0,0.0
2001-04-25 00:00:00+07:00,39.70942461765175,43.088951110839844,39.70942461765175,43.088951110839844,269685675,0.0,0.0
2001-04-26 00:00:00+07:00,39.70942461765175,43.088951110839844,39.70942461765175,43.088951110839844,269685675,0.0,0.0
2001-04-27 00:00:00+07:00,40.554307351202816,44.77871408892194,40.554307351202816,43.933834075927734,578449667,0.0,0.0
2001-04-30 00:00:00+07:00,44.77872255976376,48.158249923797705,43.933842386942615,47.31336975097656,469489744,0.0,0.0
2001-05-01 00:00:00+07:00,48.15823862745067,49.84800191310447,46.468475341796875,46.468475341796875,1017136123,0.0,0.0
2001-05-02 00:00:00+07:00,46.468475341796875,49.00312193846453,46.468475341796875,46.468475341796875,504990195,0.0,0.0
2001-05-03 00:00:00+07:00,46.46847217656875,51.53776168823242,46.46847217656875,51.53776168823242,830051916,0.0,0.0
2001-05-04 00:00:00+07:00,51.53777361624203,52.38265372887328,50.69289016723633,50.69289016723633,449348883,0.0,0.0
2001-05-07 00:00:00+07:00,50.69289016723633,50.69289016723633,50.69289016723633,50.69289016723633,0,0.0,0.0
2001-05-08 00:00:00+07:00,50.6928784347683,51.53776168823242,50.6928784347683,51.53776168823242,168871381,0.0,0.0
2001-05-09 00:00:00+07:00,49.847984313964844,50.692863990314784,49.0031046376149,49.847984313964844,234321092,0.0,0.0
2001-05-10 00:00:00+07:00,49.848013605814685,50.69289377863583,47.31336975097656,47.31336975097656,306027216,0.0,0.0
2001-05-11 00:00:00+07:00,47.3133575031648,49.00312074775981,47.3133575031648,48.15823745727539,178155717,0.0,0.0
2001-05-14 00:00:00+07:00,48.158249923797705,48.158249923797705,47.31336975097656,47.31336975097656,60933706,0.0,0.0
2001-05-15 00:00:00+07:00,47.3133575031648,49.00312074775981,47.3133575031648,48.15823745727539,79728824,0.0,0.0
2001-05-16 00:00:00+07:00,49.003129941973825,51.53777361624203,48.158246492968125,50.69289016723633,231668425,0.0,0.0
2001-05-17 00:00:00+07:00,51.53777361624203,52.38265372887328,50.69289016723633,50.69289016723633,264419160,0.0,0.0
2001-05-18 00:00:00+07:00,50.69289016723633,50.69289016723633,49.848010054605076,50.69289016723633,85357654,0.0,0.0
2001-05-21 00:00:00+07:00,49.0031046376149,50.692863990314784,49.0031046376149,49.847984313964844,138896242,0.0,0.0
2001-05-22 00:00:00+07:00,50.692863990314784,51.53774700303746,49.0031046376149,49.847984313964844,181707703,0.0,0.0
2001-05-23 00:00:00+07:00,49.003116607666016,49.8479964903958,49.003116607666016,49.003116607666016,35306353,0.0,0.0
2001-05-24 00:00:00+07:00,49.003116607666016,49.003116607666016,49.003116607666016,49.003116607666016,0,0.0,0.0
2001-05-25 00:00:00+07:00,49.00311860058743,52.38264160532286,49.00311860058743,51.53776168823242,466811197,0.0,0.0
2001-05-28 00:00:00+07:00,50.69289016723633,52.38265372887328,50.69289016723633,50.69289016723633,512081228,0.0,0.0
2001-05-29 00:00:00+07:00,51.53776731512318,59.141700744628906,51.53776731512318,59.141700744628906,1328274576,0.0,0.0
2001-05-30 00:00:00+07:00,59.14168565083427,61.67632836833483,58.29680252075195,58.29680252075195,1445897721,0.0,0.0
2001-05-31 00:00:00+07:00,59.98656878091659,61.67632836833483,57.45191939066964,58.29680252075195,971568476,0.0,0.0
2001-06-01 00:00:00+07:00,58.29681318269535,59.14169646729894,54.07240676879883,54.07240676879883,562760111,0.0,0.0
2001-06-04 00:00:00+07:00,54.07240676879883,54.07240676879883,54.07240676879883,54.07240676879883,0,0.0,0.0
2001-06-05 00:00:00+07:00,53.22751998901367,54.072399828806255,50.69287379688918,53.22751998901367,625822421,0.0,0.0
2001-06-06 00:00:00+07:00,54.91728210449219,55.76216531813352,54.072402227224394,54.91728210449219,308841631,0.0,0.0
2001-06-07 00:00:00+07:00,54.91728671702861,55.7621700016322,54.07240676879883,54.07240676879883,102535292,0.0,0.0
2001-06-08 00:00:00+07:00,54.91728210449219,55.76216531813352,54.072402227224394,54.91728210449219,71913160,0.0,0.0
2001-06-11 00:00:00+07:00,54.9172893735021,57.45193267717168,54.9172893735021,55.76217269897461,289606559,0.0,0.0
2001-06-12 00:00:00+07:00,56.607042933333716,58.29680252075195,56.607042933333716,58.29680252075195,458555580,0.0,0.0
2001-06-13 00:00:00+07:00,59.14171330894302,59.14171330894302,57.45194625854492,57.45194625854492,286028693,0.0,0.0
2001-06-14 00:00:00+07:00,58.29680252075195,59.14168565083427,57.45191939066964,58.29680252075195,259592600,0.0,0.0
2001-06-15 00:00:00+07:00,57.45191939066964,58.29680252075195,57.45191939066964,58.29680252075195,83384328,0.0,0.0
2001-06-18 00:00:00+07:00,57.45191939066964,59.14168565083427,57.45191939066964,58.29680252075195,77043807,0.0,0.0
2001-06-19 00:00:00+07:00,58.29680252075195,59.98656878091659,58.29680252075195,58.29680252075195,136385913,0.0,0.0
2001-06-20 00:00:00+07:00,58.29682073626241,60.83146424574141,58.29682073626241,59.98658752441406,189956851,0.0,0.0
2001-06-21 00:00:00+07:00,60.83145116865432,61.676334381103516,59.98657462895216,61.676334381103516,542185765,0.0,0.0
2001-06-22 00:00:00+07:00,60.83146667480469,61.676350102617576,59.98658991974054,60.83146667480469,152560713,0.0,0.0
2001-06-25 00:00:00+07:00,60.83146424574141,60.83146424574141,59.14170413033823,59.98658752441406,207645612,0.0,0.0
2001-06-26 00:00:00+07:00,59.98658991974054,60.83146667480469,59.98658991974054,60.83146667480469,206817462,0.0,0.0
2001-06-27 00:00:00+07:00,60.83145116865432,63.36609413325487,60.83145116865432,61.676334381103516,630636042,0.0,0.0
2001-06-28 00:00:00+07:00,62.521224975585945,62.521224975585945,60.831458351172685,62.52122497558594,403697128,0.0,0.0
2001-06-29 00:00:00+07:00,62.521217984379945,66.74562072753906,62.521217984379945,66.74562072753906,1396499882,0.0,0.0
2001-07-02 00:00:00+07:00,66.74563005500455,66.74563005500455,64.21098672035224,65.05587005615234,238668878,0.0,0.0
2001-07-03 00:00:00+07:00,65.05586298450262,65.05586298450262,63.36609649658203,63.36609649658203,114284666,0.0,0.0
2001-07-04 00:00:00+07:00,64.21097974054233,64.21097974054233,62.521219925369024,63.36609649658203,93296246,0.0,0.0
2001-07-05 00:00:00+07:00,63.366092456875236,64.21097564697266,63.366092456875236,64.21097564697266,71453796,0.0,0.0
2001-07-06 00:00:00+07:00,64.21097564697266,64.21097564697266,63.366092456875236,64.21097564697266,53040404,0.0,0.0
2001-07-09 00:00:00+07:00,63.36609202416465,65.90074157714844,63.36609202416465,65.90074157714844,249758321,0.0,0.0
2001-07-10 00:00:00+07:00,65.05585543314616,73.50466687381174,65.05585543314616,70.97002410888672,1154718972,0.0,0.0
2001-07-11 00:00:00+07:00,70.97002815252527,72.65978786783673,70.1251449584961,70.1251449584961,752678143,0.0,0.0
2001-07-12 00:00:00+07:00,70.97000985100944,71.81489282716294,67.59048461914062,67.59048461914062,302423470,0.0,0.0
2001-07-13 00:00:00+07:00,68.43538665771484,70.97002961944547,68.43538665771484,68.43538665771484,523222430,0.0,0.0
2001-07-16 00:00:00+07:00,69.28026176446691,70.97002815252527,69.28026176446691,70.1251449584961,187537101,0.0,0.0
2001-07-17 00:00:00+07:00,69.28026176446691,70.1251449584961,69.28026176446691,70.1251449584961,150328591,0.0,0.0
2001-07-18 00:00:00+07:00,70.12514451138725,72.65978740456733,70.12514451138725,71.81491088867188,305541972,0.0,0.0
2001-07-19 00:00:00+07:00,72.6598003883287,79.41885375976562,72.6598003883287,79.41885375976562,1059960523,0.0,0.0
2001-07-20 00:00:00+07:00,79.41885956004619,82.79838649258517,79.41885956004619,81.1086196899414,2449369373,0.0,0.0
2001-07-23 00:00:00+07:00,87.8676584036251,94.62671110321084,84.48813205383223,91.24718475341797,2485057452,0.0,0.0
2001-07-24 00:00:00+07:00,93.7818418783777,93.7818418783777,87.86767154960165,88.71255493164062,1443148005,0.0,0.0
2001-07-25 00:00:00+07:00,87.86764694166288,88.71253008708652,83.6432378872912,84.48812103271484,1977362830,0.0,0.0
2001-07-26 00:00:00+07:00,84.48812650936688,87.02276943719077,80.26372385390935,81.95348358154297,1171728391,0.0,0.0
2001-07-27 00:00:00+07:00,81.95350309126329,82.79838649258517,79.41885956004619,81.1086196899414,652051477,0.0,0.0
2001-07-30 00:00:00+07:00,81.95348712461129,83.64324692529773,81.10860388789443,82.79837036132812,348987484,0.0,0.0
2001-07-31 00:00:00+07:00,83.64326069737014,83.64326069737014,79.41885716372177,80.26374053955078,476011424,0.0,0.0
2001-08-01 00:00:00+07:00,80.26374296136807,84.48814662248039,80.26374296136807,81.1086196899414,328439018,0.0,0.0
2001-08-02 00:00:00+07:00,81.10859962390217,81.95348281620232,77.72908020019531,77.72908020019531,218612126,0.0,0.0
2001-08-03 00:00:00+07:00,77.72909035010274,78.57396697998047,75.1944404422263,78.57396697998047,334695431,0.0,0.0
2001-08-06 00:00:00+07:00,78.5739567197486,79.41883991204874,77.72908020019531,77.72908020019531,102179446,0.0,0.0
2001-08-07 00:00:00+07:00,77.72909943015095,81.1086196899414,77.72909943015095,81.1086196899414,245061159,0.0,0.0
2001-08-08 00:00:00+07:00,81.1085951237668,84.48812103271484,81.1085951237668,84.48812103271484,524814030,0.0,0.0
2001-08-09 00:00:00+07:00,86.17791082485716,87.86767090376685,79.41885716372177,80.26374053955078,1606985789,0.0,0.0
2001-08-10 00:00:00+07:00,80.26372248470749,84.48812506810181,80.26372248470749,83.64324188232422,453470222,0.0,0.0
2001-08-13 00:00:00+07:00,84.48813563871181,87.02277884041597,84.48813563871181,86.17790222167969,550848988,0.0,0.0
2001-08-14 00:00:00+07:00,87.02277374267578,87.86765698466698,86.17789717343184,87.02277374267578,439359327,0.0,0.0
2001-08-15 00:00:00+07:00,87.02276795268779,87.86765113846538,83.64324188232422,83.64324188232422,309624491,0.0,0.0
2001-08-16 00:00:00+07:00,83.64323397136793,85.33300018310547,83.64323397136793,85.33300018310547,138993291,0.0,0.0
2001-08-17 00:00:00+07:00,85.33300018310547,85.33300018310547,85.33300018310547,85.33300018310547,0,0.0,0.0
2001-08-20 00:00:00+07:00,85.33300018310547,87.0227597220968,85.33300018310547,85.33300018310547,146569567,0.0,0.0
2001-08-21 00:00:00+07:00,86.17788328897423,87.0227597220968,85.33300018310547,85.33300018310547,82717927,0.0,0.0
2001-08-22 00:00:00+07:00,86.17790222167969,87.02277884041597,85.33301893019575,86.17790222167969,128110885,0.0,0.0
2001-08-23 00:00:00+07:00,86.17790222167969,86.17790222167969,84.48813563871181,86.17790222167969,114627572,0.0,0.0
2001-08-24 00:00:00+07:00,85.33300417813848,86.17788732356212,84.48812103271484,84.48812103271484,211501684,0.0,0.0
2001-08-27 00:00:00+07:00,85.33300825387941,85.33300825387941,82.79836536929345,83.64324188232422,175037215,0.0,0.0
2001-08-28 00:00:00+07:00,82.79838399428947,82.79838399428947,80.26374053955078,80.26374053955078,153764118,0.0,0.0
2001-08-29 00:00:00+07:00,80.26373358523144,80.26373358523144,78.57396697998047,78.57396697998047,110680921,0.0,0.0
2001-08-30 00:00:00+07:00,78.57396697998047,79.41885028260594,76.88420704747726,78.57396697998047,233564112,0.0,0.0
